input,output,metadata
"optimización de recursos en sistemas ag énticos, el manejo de
plataformas web y sus verificaciones anti-bot.
viii. explicaci ´on de latareafinal
la tarea final consiste en dise ñar e implementar un sistema
multiagente capaz de responder preguntas a partir de los
apuntes generados por los estudiantes del curso, combinando
rag, orquestación entre agentes, memoria conversacional, uso
controlado de herramientas externas y observabilidad.
viii-a. componentes del sistema
el sistema debe integrar una base documental con los
apuntes del curso acompañados de metadatos relevantes (autor,
fecha, tema, semana, secci ón), procesados mediante limpieza
textual, segmentaci ón y vectorizaci ón con un modelo de em-
beddings de calidad. sobre esta base operan cinco agentes",,"{""semana"": 14, ""fecha"": ""2026-05-28"", ""nombre_archivo"": ""14_SEMANA_AI_20260528_2.pdf.pdf"", ""autor"": ""Julián López Mata"", ""tema_principal"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES"", ""secciones"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES, II. RESUMEN DE LACLASEANTERIOR(26DEMAYO), III. MODELOS DERAZONAMIENTO, IV. CONSTRUCCI ´ON DEAGENTESMODERNOS, V. MEMORIA ENAGENTES"", ""chunk_numero"": 16, ""total_chunks"": 20}"
"textual, segmentaci ón y vectorizaci ón con un modelo de em-
beddings de calidad. sobre esta base operan cinco agentes
especializados, descritos en el cuadro iv.
cuadro iv
agentes del sistema multiagente
agente funci ón
orquestador coordina el flujo y decide qu é agente o herra-
mienta usar (modelo robusto, ej. sonnet)
rag consulta la base vectorial de apuntes y genera
respuestas fundamentadas
web search b úsquedas en internet bajo solicitud expl ´ıcita o
justificada
resumidor resume conversaciones y resultados (modelo
ligero)
transaccional consulta una base de datos ficticia v ´ıa mcp
server
viii-b. mcp server y reglas de seguridad
cada grupo construye un mcp server que expone herra-
mientas controladas sobre una base de datos transaccional",,"{""semana"": 14, ""fecha"": ""2026-05-28"", ""nombre_archivo"": ""14_SEMANA_AI_20260528_2.pdf.pdf"", ""autor"": ""Julián López Mata"", ""tema_principal"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES"", ""secciones"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES, II. RESUMEN DE LACLASEANTERIOR(26DEMAYO), III. MODELOS DERAZONAMIENTO, IV. CONSTRUCCI ´ON DEAGENTESMODERNOS, V. MEMORIA ENAGENTES"", ""chunk_numero"": 17, ""total_chunks"": 20}"
"cada grupo construye un mcp server que expone herra-
mientas controladas sobre una base de datos transaccional
ficticia (clientes, cuentas, transacciones, casos de revisión). las
reglas m´ınimas incluyen: toda llamada debe incluir justifica-
ción, no se permite sql libre, no se exponen n úmeros de
cuenta completos, no se permiten modificaciones a transac-
ciones existentes, las consultas sensibles deben anonimizarse
y las b úsquedas históricas deben acotarse por rango de fechas.
viii-c. memoria y observabilidad
se debe implementar memoria temporal por sesi ón (co-
herencia conversacional) y memoria hist órica persistente al-
macenada en base vectorial. la observabilidad se monta con
langfusey debe registrar entradas del usuario, herramientas",,"{""semana"": 14, ""fecha"": ""2026-05-28"", ""nombre_archivo"": ""14_SEMANA_AI_20260528_2.pdf.pdf"", ""autor"": ""Julián López Mata"", ""tema_principal"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES"", ""secciones"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES, II. RESUMEN DE LACLASEANTERIOR(26DEMAYO), III. MODELOS DERAZONAMIENTO, IV. CONSTRUCCI ´ON DEAGENTESMODERNOS, V. MEMORIA ENAGENTES"", ""chunk_numero"": 18, ""total_chunks"": 20}"
"macenada en base vectorial. la observabilidad se monta con
langfusey debe registrar entradas del usuario, herramientas
invocadas, fragmentos recuperados, llamadas al mcp, latencia
y errores. se recomienda configurar la observabilidad desde el
inicio del desarrollo.
viii-d. interfaz y evaluaci ón
el sistema se expone mediante una interfaz web (ej. stream-
lit). la evaluaci ón experimental incluye 10 preguntas factua-
les sobre apuntes, 5 de comparaci ón, 5 conversacionales de
seguimiento y 5 fuera de alcance. adicionalmente se realiza
una demostraci ón presencial en semana 18, donde el equipo
levanta el ambiente localmente.
[pagina 4]
viii-e. entregables y fechas
la entrega se divide en dos partes: un avance en semana
16 (m ´ınimo agentes rag y web search funcionando) y la",,"{""semana"": 14, ""fecha"": ""2026-05-28"", ""nombre_archivo"": ""14_SEMANA_AI_20260528_2.pdf.pdf"", ""autor"": ""Julián López Mata"", ""tema_principal"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES"", ""secciones"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES, II. RESUMEN DE LACLASEANTERIOR(26DEMAYO), III. MODELOS DERAZONAMIENTO, IV. CONSTRUCCI ´ON DEAGENTESMODERNOS, V. MEMORIA ENAGENTES"", ""chunk_numero"": 19, ""total_chunks"": 20}"
"viii-e. entregables y fechas
la entrega se divide en dos partes: un avance en semana
16 (m ´ınimo agentes rag y web search funcionando) y la
entrega final en semana 18. los entregables incluyen c ódigo
fuente (agentes, mcp server, scripts de poblamiento), archivos
sql, capturas de langfuse y un informe en latex con
introducción, arquitectura, dise ño de agentes, rag, mcp,
reglas de seguridad, memoria, observabilidad, evaluaci ón y
conclusiones.",,"{""semana"": 14, ""fecha"": ""2026-05-28"", ""nombre_archivo"": ""14_SEMANA_AI_20260528_2.pdf.pdf"", ""autor"": ""Julián López Mata"", ""tema_principal"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES"", ""secciones"": ""I. INFORMACI ´ONGENERAL DEEVALUACIONES, II. RESUMEN DE LACLASEANTERIOR(26DEMAYO), III. MODELOS DERAZONAMIENTO, IV. CONSTRUCCI ´ON DEAGENTESMODERNOS, V. MEMORIA ENAGENTES"", ""chunk_numero"": 20, ""total_chunks"": 20}"
"[pagina 1]
apuntes de clase: inteligencia artificial
luis david blancoláscarez
escuela de ingeniería en computación
tecnológico de costa rica
carné: 2020053806
profesor: steven pacheco
curso: inteligencia artificial
fecha: 19 de febrero de 2026
resumen—este documento resume los contenidos vistos el
jueves de semana 1 en clase. se presentan los conceptos fun-
damentales de inteligencia, la evolución histórica del campo, y
las principales categorías de aprendizaje automático. además, se
analiza la diferencia entre los enfoques científicos e ingenieriles
del aprendizaje demáquina.
i. introducción: ¿qué es la inteligencia?
la inteligencia no posee un significadoúnico. diferentes
disciplinas la definen según sus propios enfoques. en la",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 1, ""total_chunks"": 7}"
"la inteligencia no posee un significadoúnico. diferentes
disciplinas la definen según sus propios enfoques. en la
naturaleza, se manifiesta en el comportamiento cooperativo de
los animales o en la capacidad humana de razonar y resolver
problemas.
ii. entornos autónomos y adaptativos
un sistema esautónomocuando puede realizar acciones sin
requerir instrucciones explícitas, y esadaptativocuando mo-
difica su comportamiento según las condiciones del entorno.
estas dos propiedades son esenciales en el diseño de sistemas
inteligentes.
iii. definición deinteligenciaartificial
lainteligencia artificial (ia)se define como un sistema
capaz de presentar comportamientostípicamente asociados
a la inteligencia humana. sus atributos incluyen autonomía,",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 2, ""total_chunks"": 7}"
"capaz de presentar comportamientostípicamente asociados
a la inteligencia humana. sus atributos incluyen autonomía,
adaptabilidad, y capacidad de resolver tareas complejas a partir
de datos.
ejemplos comunes incluyen:
vehículos autónomos (por ejemplo, taxis o uber sin
conductor).
modelos generativos de arte o texto.
sistemas que aprenden y se adaptan de manera continua
ante nuevos datos.
iv. el corazón de laia:los datos
los datos son el componente esencial de la ia. su volumen
y calidad determinan la efectividad del modelo. se distinguen
dos tipos:
datos cuantitativos:valores medibles, como la tempe-
ratura en cierto lugar y momento.
datos cualitativos:percepciones o experiencias, como
el aroma de una flor o el sabor de un alimento.
v. evolución histórica de lainteligencia
artificial",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 3, ""total_chunks"": 7}"
"el aroma de una flor o el sabor de un alimento.
v. evolución histórica de lainteligencia
artificial
1950:se establece eltérmino ia y surgen las primeras
redes neuronales; se desarrolla el algoritmo del percep-
trón.
1960:se introduce el aprendizaje automático; el per-
ceptrón es criticado por su incapacidad para resolver
operaciones xor.
1970:se emplean lenguajes como prolog y lisp para
simular sistemas inteligentes.
1980:aparecen los algoritmos de inteligencia de colme-
na para tareas de optimización.
1990:nacen el aprendizaje por refuerzo y el algoritmo
de retropropagación (backpropagation).
2000 en adelante:surgen sistemas como ibm watson,
xbox kinect, y google alphago; se populariza el reco-
nocimiento facial.
vi. machinelearning
el concepto demachine learning (ml)fue introducido",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 4, ""total_chunks"": 7}"
"xbox kinect, y google alphago; se populariza el reco-
nocimiento facial.
vi. machinelearning
el concepto demachine learning (ml)fue introducido
por arthur samuel en 1959 con un algoritmo para jugar damas
chinas. ml combina ciencia e ingeniería para crear sistemas
que aprenden de los datos sin programación explícita. su base
es estadística: más datos implican modelosmás robustos.
vii. tipos de aprendizaje automático
vii-a. aprendizaje supervisado
se entrena con pares ordenados(x, y), donde el modelo
compara sus predicciones con una variable objetivo.
vii-b. aprendizaje no supervisado
busca patrones o estructuras ocultas en los datos sin etique-
tas definidas.
vii-c. aprendizaje semi-supervisado
utiliza una combinación de datos etiquetados y no etique-",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 5, ""total_chunks"": 7}"
"tas definidas.
vii-c. aprendizaje semi-supervisado
utiliza una combinación de datos etiquetados y no etique-
tados, maximizando la información disponible.
vii-d. aprendizaje auto-supervisado
usa partes del propio conjunto de datos como etiquetas.
ejemplo: los modelos de lenguaje que predicen las siguientes
palabras en una oración.
[pagina 2]
vii-e. aprendizaje por refuerzo
un agente interactúa con su entorno, recibiendo recompen-
sas por acciones correctas. ejemplo: una ia que aprende a
superar obstáculos en un videojuego.
vii-f. zero-shot, one-shot y few-shot learning
zero-shot:el modelo generaliza para resolver tareas no
incluidas en su entrenamiento.
one-shot:aprende una tarea a partir de un solo ejemplo.
few-shot:requiere algunos ejemplos para aprender una
tarea específica.",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 6, ""total_chunks"": 7}"
"one-shot:aprende una tarea a partir de un solo ejemplo.
few-shot:requiere algunos ejemplos para aprender una
tarea específica.
viii. machinelearning:ciencia e ingeniería
desde laciencia, el ml busca generar conocimiento y
desarrollar nuevasmétricas y algoritmos. desde laingeniería,
el reto principal consiste en la implementación eficiente en
producción. para esto se utilizan herramientas comoonnx,
que facilitan el traslado de modelos desde python hacia
lenguajes de mayor rendimiento.
ix. lecturas complementarias
se recomienda revisar las lecturas obligatorias en la pla-
taforma tec digital. su comprensión es importante para la
evaluación del curso.",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_1.pdf"", ""autor"": ""Luis David Blanco Láscarez"", ""tema_principal"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?"", ""secciones"": ""I. INTRODUCCIÓN: ¿QUÉ ES LA INTELIGENCIA?, II. ENTORNOS AUTÓNOMOS Y ADAPTATIVOS, III. DEFINICIÓN DEINTELIGENCIAARTIFICIAL, IV. EL CORAZÓN DE LAIA:LOS DATOS, V. EVOLUCIÓN HISTÓRICA DE LAINTELIGENCIA"", ""chunk_numero"": 7, ""total_chunks"": 7}"
"[pagina 1]
resumen clase 1semana ai 20260219 2
´angel eduardo jiménez valverde
february 23, 2026
1 introduction
al inicio de la clase se nos pidió llenar el formulario para confirmar que s ´ ı recibimos los documentos
de las áreas de emergencia y del curso. además, también se nos dio la opción de dar pseudónimos
para facilitar la calificación que sea más discreta.se deben de enviar dichos pseudónimos por
whatsapp directo al profesor de ser el caso que no se hizo en la clase.
2 en la lección
2.1 ¿qué es inteligencia artificial?
iniciamos la clase viendo los distintos estereotipos y los puntos de vista distintos que las personas
suelen tener acerca de la inteligencia artificial, y que al final... la realidad es que s ´ ı se usan distintas",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_2.pdf"", ""autor"": ""Ángel Eduardo Jiménez Valverde"", ""tema_principal"": ""2.1 ¿Qu´ e es inteligencia artificial?"", ""secciones"": ""2.1 ¿Qu´ e es inteligencia artificial?, 2.2 Datos, 2.3 Distintos avances de la Inteligencia Artificial, 2.4 Concepto de Machine Learning, 2.5 Tipos de aprendizaje"", ""chunk_numero"": 1, ""total_chunks"": 12}"
"suelen tener acerca de la inteligencia artificial, y que al final... la realidad es que s ´ ı se usan distintas
técnicas y bastante matemática en el área de trabajo, pero en realidad en algunos casos puede que no
tengamos que hacer mucho, ya que ya existe una herramienta para trabajar el caso.
al final, definir la inteligencia es algo complicado, e incluso algo que puede ser psicológico, filosófico,
o propio de la naturaleza.
también es importante definir los siguientes significados:
•autonom ´ ıa: no requiere que se le proporcione instrucciones.
•adaptativo: puede cambiar el comportamiento si el ambiento o el espacio del problema cambia.
en conclusión, podemos definir en la inteligencia artificial como:",,"{""semana"": 1, ""fecha"": ""2026-02-19"", ""nombre_archivo"": ""1_SEMANA_AI_20260219_2.pdf"", ""autor"": ""Ángel Eduardo Jiménez Valverde"", ""tema_principal"": ""2.1 ¿Qu´ e es inteligencia artificial?"", ""secciones"": ""2.1 ¿Qu´ e es inteligencia artificial?, 2.2 Datos, 2.3 Distintos avances de la Inteligencia Artificial, 2.4 Concepto de Machine Learning, 2.5 Tipos de aprendizaje"", ""chunk_numero"": 2, ""total_chunks"": 12}"
